"","virus","antigen","affinity","dcy","covi","n","cv","cv_se","cv_t","I","I_se","I_t","Pr_t_I","Pr_t_cv"
"3673","WT","RBD","IgA1","Out","Altered.mental.status",73,-0.00602115958942924,0.00116347129077564,-5.17516816888123,1.9729040555052,0.136402595100073,14.4638307948449,7.42434412543055e-23,2.02690637605173e-06
"3674","WT","RBD","IgA1","Out","Immunosupressive.drugs",73,-0.00602115958942924,0.00116347129077564,-5.17516816888123,1.9729040555052,0.136402595100073,14.4638307948449,7.42434412543055e-23,2.02690637605173e-06
"3675","WT","RBD","IgA1","Out","Obesity",73,0.408297711194904,0.302457991625904,1.34993196575843,1.9074665246699,0.144022363453195,13.244238456688,9.56301896169816e-21,0.181386959222236
"3676","WT","RBD","IgA1","Out","Hypertension",73,1.1630277279949,0.316291906378936,3.67707078347281,1.90534620329774,0.127098373203509,14.9911140109316,1.52496628628917e-23,0.00045897081097852
"3677","WT","RBD","IgA1","Out","Cardiovascular",73,-0.00602115958942924,0.00116347129077564,-5.17516816888123,1.9729040555052,0.136402595100073,14.4638307948449,7.42434412543055e-23,2.02690637605173e-06
"3678","WT","RBD","IgA1","Out","Chronic.pulmonary.disease",73,0.160624292570428,0.274395968353418,0.585374098367024,1.94985458659476,0.142583216087593,13.6752041376098,1.88261445587018e-21,0.560178637177486
"3679","WT","RBD","IgA1","Out","Asthma",73,0.386125247092546,0.243198734824119,1.58769430840909,1.91266952378105,0.140195662071394,13.6428580993257,2.12511186551416e-21,0.1168625833488
"3680","WT","RBD","IgA1","Out","Rheumatologic.disease",73,-0.00602115958942924,0.00116347129077564,-5.17516816888123,1.9729040555052,0.136402595100073,14.4638307948449,7.42434412543055e-23,2.02690637605173e-06
"3681","WT","RBD","IgA1","Out","Immunocompromise",73,-0.00602115958942924,0.00116347129077564,-5.17516816888123,1.9729040555052,0.136402595100073,14.4638307948449,7.42434412543055e-23,2.02690637605173e-06
"3682","WT","RBD","IgA1","Out","Smoker",73,-0.0426408318123656,0.269186420970457,-0.158406325470055,1.98238376683818,0.149820018149382,13.2317682998916,1.00269934368261e-20,0.874592735206854
"3683","WT","RBD","IgA1","Out","Allergic.disease",73,-0.239425051253733,0.188566748382846,-1.26970981526197,2.08279608834598,0.161050734702475,12.9325463320222,3.1436569755023e-20,0.208392885770431
"3684","WT","RBD","IgA1","Out","Neurological.disease",73,-0.00602115958942924,0.00116347129077564,-5.17516816888123,1.9729040555052,0.136402595100073,14.4638307948449,7.42434412543055e-23,2.02690637605173e-06
"3685","WT","RBD","IgG1","Out","Age",61,0.0149392451036009,0.017238529373603,0.866619465026819,2.22175547212375,0.709843277637437,3.12992394535086,0.00273672552308216,0.389721607439421
"3686","WT","RBD","IgG1","Out","Sex",61,-0.719686648545366,0.451185897429486,-1.59510005220818,3.1449755600875,0.411689593471419,7.6391912983971,2.46989639434591e-10,0.116125049873967
"3687","WT","RBD","IgG1","Out","Cough",61,0.810245112842716,0.495241135536329,1.63606181858308,2.22423035520735,0.468659462916504,4.74594141632348,1.3981740795761e-05,0.107242393311978
"3688","WT","RBD","IgG1","Out","Dyspnea",61,0.510798154480241,0.575607154250134,0.887407584684519,2.66888829006765,0.355239502326687,7.5129265540218,4.02619770376313e-10,0.378524664645596
"3689","WT","RBD","IgG1","Out","Odynophagia",61,0.344601945301862,0.459876178599313,0.749336367783709,2.56842307131273,0.427043024593521,6.01443630593772,1.29024259815797e-07,0.456683036253564
"3690","WT","RBD","IgG1","Out","Fever",61,-0.191471545988676,0.467387771422774,-0.409663148451269,2.8542536787044,0.408807542293993,6.98190073179171,3.14360310671415e-09,0.683562174932681
"3691","WT","RBD","IgG1","Out","Headache",61,-1.1961531056157,0.665390701557137,-1.79767030530557,3.83171561061066,0.681673911745296,5.62103895218799,5.6922943758238e-07,0.0774350995381175
"3692","WT","RBD","IgG1","Out","Myalgia",61,0.136048065909666,0.493138235264871,0.275882209451054,2.65940159933655,0.504879395732217,5.26739974302113,2.11648735469987e-06,0.783619143416607
"3693","WT","RBD","IgG1","Out","Severe.fatigue",61,-0.00743771956087295,0.00275225269573172,-2.70241158175904,2.76200115825068,0.338778077020706,8.15283321323613,3.01899371396606e-11,0.00897569262901235
"3694","WT","RBD","IgG1","Out","Altered.mental.status",61,-0.00743771956087295,0.00275225269573172,-2.70241158175904,2.76200115825068,0.338778077020706,8.15283321323613,3.01899371396606e-11,0.00897569262901235
"3695","WT","RBD","IgG1","Out","Immunosupressive.drugs",61,-0.00743771956087295,0.00275225269573172,-2.70241158175904,2.76200115825068,0.338778077020706,8.15283321323613,3.01899371396606e-11,0.00897569262901235
"3696","WT","RBD","IgG1","Out","Obesity",61,2.13937334411506,0.666518088835994,3.20977536836436,2.47863760222567,0.327005685194552,7.57979972351553,3.10805107523818e-10,0.00216625400691375
"3697","WT","RBD","IgG1","Out","Hypertension",61,0.850585110668246,0.766714548513127,1.10938955354084,2.69664215726878,0.343211856263254,7.85707751075,1.06360307309046e-10,0.271840886964036
"3698","WT","RBD","IgG1","Out","Cardiovascular",61,-0.00743771956087295,0.00275225269573172,-2.70241158175904,2.76200115825068,0.338778077020706,8.15283321323613,3.01899371396606e-11,0.00897569262901235
"3699","WT","RBD","IgG1","Out","Chronic.pulmonary.disease",61,-0.349419684713213,0.683595591325106,-0.511149704807027,2.82006532991411,0.359346213470883,7.84776692837647,1.10256511272224e-10,0.611186613576852
"3700","WT","RBD","IgG1","Out","Asthma",61,0.489243308901487,0.59543247414572,0.821660440343659,2.67171360660548,0.357044257371125,7.4828639627955,4.52307335394985e-10,0.414635045495813
"3701","WT","RBD","IgG1","Out","Rheumatologic.disease",61,-0.00743771956087295,0.00275225269573172,-2.70241158175904,2.76200115825068,0.338778077020706,8.15283321323613,3.01899371396606e-11,0.00897569262901235
"3702","WT","RBD","IgG1","Out","Immunocompromise",61,-0.00743771956087295,0.00275225269573172,-2.70241158175904,2.76200115825068,0.338778077020706,8.15283321323613,3.01899371396606e-11,0.00897569262901235
"3703","WT","RBD","IgG1","Out","Smoker",61,0.735970950062842,0.645947407473376,1.13936667528645,2.62206244605585,0.35955337158834,7.29255418875032,9.44933549871908e-10,0.259234036951067
"3704","WT","RBD","IgG1","Out","Allergic.disease",61,-0.0759368076007926,0.463809032960611,-0.1637242964331,2.79728585999504,0.403907509317211,6.92556042031437,3.90846387767963e-09,0.870517381037477
"3705","WT","RBD","IgG1","Out","Neurological.disease",61,-0.00743771956087295,0.00275225269573172,-2.70241158175904,2.76200115825068,0.338778077020706,8.15283321323613,3.01899371396606e-11,0.00897569262901235
"3706","WT","RBD","IgG2","Out","Age",67,0.00175386146662654,0.00380182322348106,0.461321151334505,0.169637325209544,0.152612450448295,1.11155626366813,0.270487290006187,0.646132283136354
"3707","WT","RBD","IgG2","Out","Sex",67,-0.106752097401609,0.102794660346829,-1.03849846909778,0.287961056904184,0.0962345745607389,2.99228274472639,0.00393009994806311,0.302945721378686
"3708","WT","RBD","IgG2","Out","Cough",67,-0.151355083658301,0.117237788194096,-1.29100937496127,0.339314810684967,0.11516446266796,2.94634996616337,0.00448081068959979,0.20134435324732
"3709","WT","RBD","IgG2","Out","Dyspnea",67,0.0669289460549359,0.139456824172558,0.479925930136778,0.220984488724591,0.0810165835551047,2.72764511940058,0.00822339643110856,0.632916254877279
"3710","WT","RBD","IgG2","Out","Odynophagia",67,-0.00275328834402847,0.103661581555922,-0.0265603544023025,0.231475327985307,0.0985087138894766,2.34979545307042,0.0218800629154892,0.978893040550861
"3711","WT","RBD","IgG2","Out","Fever",67,-0.150701135140138,0.10327451306873,-1.45922871638083,0.300204529606869,0.0914305209666056,3.28341703003658,0.00166459799613624,0.149393133771922
"3712","WT","RBD","IgG2","Out","Headache",67,0.0825304478232027,0.139084530185002,0.593383374221601,0.159467768728631,0.142476187854862,1.11925909255151,0.26721278620476,0.555015949434203
"3713","WT","RBD","IgG2","Out","Myalgia",67,-0.230963591268557,0.104073814499512,-2.21922865400153,0.38839052607864,0.104373140376828,3.72117313588916,0.000420383567528911,0.0300228994541319
"3714","WT","RBD","IgG2","Out","Severe.fatigue",67,-0.000679509704008083,0.000644613240432754,-1.05413550542633,0.229912096349104,0.078383841765442,2.93315677275808,0.00463019843912289,0.295723593714918
"3715","WT","RBD","IgG2","Out","Altered.mental.status",67,-0.000679509704008083,0.000644613240432754,-1.05413550542633,0.229912096349104,0.078383841765442,2.93315677275808,0.00463019843912289,0.295723593714918
"3716","WT","RBD","IgG2","Out","Immunosupressive.drugs",67,-0.000679509704008083,0.000644613240432754,-1.05413550542633,0.229912096349104,0.078383841765442,2.93315677275808,0.00463019843912289,0.295723593714918
"3717","WT","RBD","IgG2","Out","Obesity",67,0.209094724752434,0.168792796386617,1.23876568922708,0.196632703179315,0.0825568793874499,2.38178459067588,0.0202128657268367,0.219956466332845
"3718","WT","RBD","IgG2","Out","Hypertension",67,-0.172913034458344,0.179822314382216,-0.96157718274504,0.241908003133042,0.0794153053334377,3.04611311531641,0.00336497462573877,0.339881063516236
"3719","WT","RBD","IgG2","Out","Cardiovascular",67,-0.000679509704008083,0.000644613240432754,-1.05413550542633,0.229912096349104,0.078383841765442,2.93315677275808,0.00463019843912289,0.295723593714918
"3720","WT","RBD","IgG2","Out","Chronic.pulmonary.disease",67,-0.176949200322384,0.143393847486602,-1.23400831642318,0.260420804776781,0.0818916713177991,3.18006459736496,0.00227040771009791,0.221712144672173
"3721","WT","RBD","IgG2","Out","Asthma",67,-0.136415809781694,0.129430181015773,-1.05397217798119,0.255418610168352,0.081970870705405,3.11596800144164,0.00274420679184904,0.295858521276383
"3722","WT","RBD","IgG2","Out","Rheumatologic.disease",67,-0.000679509704008083,0.000644613240432754,-1.05413550542633,0.229912096349104,0.078383841765442,2.93315677275808,0.00463019843912289,0.295723593714918
"3723","WT","RBD","IgG2","Out","Immunocompromise",67,-0.000679509704008083,0.000644613240432754,-1.05413550542633,0.229912096349104,0.078383841765442,2.93315677275808,0.00463019843912289,0.295723593714918
"3724","WT","RBD","IgG2","Out","Smoker",67,0.119394542172276,0.152706206162696,0.781857824724365,0.206173963022236,0.0842780553501676,2.44635406174955,0.0171891933149923,0.437181166961527
"3725","WT","RBD","IgG2","Out","Allergic.disease",67,-0.136768155646131,0.10239098504523,-1.33574411444245,0.291518887513613,0.0905427808473981,3.21968118037972,0.00201713081170425,0.186363743898764
"3726","WT","RBD","IgG2","Out","Neurological.disease",67,-0.000679509704008083,0.000644613240432754,-1.05413550542633,0.229912096349104,0.078383841765442,2.93315677275808,0.00463019843912289,0.295723593714918
"3727","WT","RBD","R3b","Out","Age",77,0.0113395905864435,0.00749689531452035,1.51257155271735,0.318647145710078,0.308181159095703,1.03396050117108,0.304521897628885,0.134647747531348
"3728","WT","RBD","R3b","Out","Sex",77,0.0808762990508406,0.217323685982575,0.372146729819985,0.674350475318478,0.198295078699469,3.40074236708873,0.00108640618471692,0.710847228052154
"3729","WT","RBD","R3b","Out","Cough",77,0.266966253179619,0.243232966209609,1.09757430228252,0.538105169411549,0.229325032930985,2.34647374747566,0.0216315021103316,0.275949060512098
"3730","WT","RBD","R3b","Out","Dyspnea",77,-0.0545438951048718,0.289702577831187,-0.188275491068137,0.724436965739044,0.168816340578003,4.29127277169186,5.30485144348645e-05,0.851176053690367
"3731","WT","RBD","R3b","Out","Odynophagia",77,-0.264222865487535,0.217099550884048,-1.217058554067,0.877765344306437,0.209108564336453,4.19765372638742,7.41864552926608e-05,0.227449153910304
"3732","WT","RBD","R3b","Out","Fever",77,0.652440741897579,0.206912252771377,3.15322429270768,0.441178195864451,0.176378842245833,2.5013101925771,0.0145850186866614,0.00233309332883994
"3733","WT","RBD","R3b","Out","Headache",77,0.20889313584132,0.311320109737916,0.670991462829614,0.527066656978574,0.325642595018677,1.61854335102675,0.109800249102722,0.504315014080028
"3734","WT","RBD","R3b","Out","Myalgia",77,-0.10939868187434,0.230549404190044,-0.474512967225721,0.795674122690921,0.233536354663067,3.40706749421893,0.00106490179912188,0.636531480305909
"3735","WT","RBD","R3b","Out","Severe.fatigue",77,-0.00307018990160114,0.00130559229128072,-2.35156864980371,0.716319113599178,0.162164372584405,4.4172409893939,3.31180796047378e-05,0.0213221283466279
"3736","WT","RBD","R3b","Out","Altered.mental.status",77,-0.00307018990160114,0.00130559229128072,-2.35156864980371,0.716319113599178,0.162164372584405,4.4172409893939,3.31180796047378e-05,0.0213221283466279
"3737","WT","RBD","R3b","Out","Immunosupressive.drugs",77,-0.00307018990160114,0.00130559229128072,-2.35156864980371,0.716319113599178,0.162164372584405,4.4172409893939,3.31180796047378e-05,0.0213221283466279
"3738","WT","RBD","R3b","Out","Obesity",77,1.41686944755989,0.298134946145316,4.75244336794145,0.481482978667036,0.151201472571056,3.18438022116991,0.00212327107607081,9.64086095292907e-06
"3739","WT","RBD","R3b","Out","Hypertension",77,0.729184774567486,0.396075834648529,1.84102313440696,0.670852437680408,0.161540330879274,4.15284798557063,8.69829844295578e-05,0.0696264399671417
"3740","WT","RBD","R3b","Out","Cardiovascular",77,-0.00307018990160114,0.00130559229128072,-2.35156864980371,0.716319113599178,0.162164372584405,4.4172409893939,3.31180796047378e-05,0.0213221283466279
"3741","WT","RBD","R3b","Out","Chronic.pulmonary.disease",77,0.527348473395043,0.317140674906041,1.66282194345232,0.637125323276888,0.167215151792289,3.8102128691562,0.000284730824241824,0.100578316475031
"3742","WT","RBD","R3b","Out","Asthma",77,0.721726207202387,0.27703235709302,2.60520545244486,0.597264729062004,0.162793960422995,3.66883837404104,0.000456656993974037,0.0110936542722352
"3743","WT","RBD","R3b","Out","Rheumatologic.disease",77,-0.00307018990160114,0.00130559229128072,-2.35156864980371,0.716319113599178,0.162164372584405,4.4172409893939,3.31180796047378e-05,0.0213221283466279
"3744","WT","RBD","R3b","Out","Immunocompromise",77,-0.00307018990160114,0.00130559229128072,-2.35156864980371,0.716319113599178,0.162164372584405,4.4172409893939,3.31180796047378e-05,0.0213221283466279
"3745","WT","RBD","R3b","Out","Smoker",77,-0.496656612833888,0.286254026977337,-1.73502052732068,0.827907038152958,0.172473876003837,4.80018804780929,8.04281271724288e-06,0.086900341169975
"3746","WT","RBD","R3b","Out","Allergic.disease",77,0.239906028353262,0.217182288528805,1.10462980189769,0.600347158301583,0.192983429525932,3.11087412932991,0.00264947269617588,0.272898844914331
"3747","WT","RBD","R3b","Out","Neurological.disease",77,-0.00307018990160114,0.00130559229128072,-2.35156864980371,0.716319113599178,0.162164372584405,4.4172409893939,3.31180796047378e-05,0.0213221283466279
"3748","WT","RBD","R3av","Out","Age",75,0.0217993840867455,0.011881437044975,1.8347430537424,1.11115831488899,0.500462279614775,2.22026386433018,0.0295491631314209,0.0706747795526145
"3749","WT","RBD","R3av","Out","Sex",75,-0.0748745307676413,0.343856297652035,-0.217749482207857,1.9408931290726,0.311010729208949,6.24059862503533,2.68482136800059e-08,0.828240240704686
"3750","WT","RBD","R3av","Out","Cough",75,0.767680777162745,0.385036713947499,1.99378591535409,1.35234617116098,0.374029954351434,3.61560927254058,0.000552236237565497,0.049963941357764
"3751","WT","RBD","R3av","Out","Dyspnea",75,-0.130473741667682,0.453942211413085,-0.2874236816654,1.92320548599983,0.267827941644671,7.1807499777277,5.12454210042385e-10,0.774613565411312
"3752","WT","RBD","R3av","Out","Odynophagia",75,-0.251673995783173,0.347702089130843,-0.723820775458344,2.06230798901213,0.338794294955379,6.08719810138406,5.06161926285126e-08,0.471521032077122
"3753","WT","RBD","R3av","Out","Fever",75,0.819742257382146,0.335459708252478,2.44363849731003,1.52595467276873,0.292830595191024,5.21104931598181,1.71886341279978e-06,0.016991926332431
"3754","WT","RBD","R3av","Out","Headache",75,-0.241053133003505,0.469214304635316,-0.51373781792705,2.11420877657776,0.485037870367904,4.35885300043503,4.27051179865465e-05,0.609008361653214
"3755","WT","RBD","R3av","Out","Myalgia",75,-0.0657663654713912,0.363581408567194,-0.180884841528515,1.9507102455957,0.368208421229465,5.29784256178115,1.22272982520816e-06,0.856966175904861
"3756","WT","RBD","R3av","Out","Severe.fatigue",75,-0.00580174583209309,0.00207630332686256,-2.79426698258964,1.9033421760754,0.257127289236575,7.40233439136908,1.85718546797243e-10,0.00664043725352806
"3757","WT","RBD","R3av","Out","Altered.mental.status",75,-0.00580174583209309,0.00207630332686256,-2.79426698258964,1.9033421760754,0.257127289236575,7.40233439136908,1.85718546797243e-10,0.00664043725352806
"3758","WT","RBD","R3av","Out","Immunosupressive.drugs",75,-0.00580174583209309,0.00207630332686256,-2.79426698258964,1.9033421760754,0.257127289236575,7.40233439136908,1.85718546797243e-10,0.00664043725352806
"3759","WT","RBD","R3av","Out","Obesity",75,1.50734478766617,0.503016416525224,2.99661151832524,1.64677771074001,0.258708421593141,6.36538115226037,1.59822643477429e-08,0.00374328456402672
"3760","WT","RBD","R3av","Out","Hypertension",75,1.3736137048127,0.612853377548299,2.24134149396027,1.81582532653389,0.253348281355821,7.16730864253865,5.42653757551784e-10,0.0280874891700681
"3761","WT","RBD","R3av","Out","Cardiovascular",75,-0.00580174583209309,0.00207630332686256,-2.79426698258964,1.9033421760754,0.257127289236575,7.40233439136908,1.85718546797243e-10,0.00664043725352806
"3762","WT","RBD","R3av","Out","Chronic.pulmonary.disease",75,0.456896795940996,0.525713840152208,0.86909790278436,1.84683075623206,0.265640319999673,6.95237363151169,1.35292142665003e-09,0.387681553323739
"3763","WT","RBD","R3av","Out","Asthma",75,1.13598044321632,0.449526008076987,2.52706277902783,1.74589659137397,0.255838547886542,6.82421240190994,2.32776628486626e-09,0.0136991465292162
"3764","WT","RBD","R3av","Out","Rheumatologic.disease",75,-0.00580174583209309,0.00207630332686256,-2.79426698258964,1.9033421760754,0.257127289236575,7.40233439136908,1.85718546797243e-10,0.00664043725352806
"3765","WT","RBD","R3av","Out","Immunocompromise",75,-0.00580174583209309,0.00207630332686256,-2.79426698258964,1.9033421760754,0.257127289236575,7.40233439136908,1.85718546797243e-10,0.00664043725352806
"3766","WT","RBD","R3av","Out","Smoker",75,-0.812529871370667,0.466769572760452,-1.74075158019707,2.09498559172471,0.276488334273032,7.57712110072577,9.41812655500365e-11,0.0859990391763821
"3767","WT","RBD","R3av","Out","Allergic.disease",75,0.256571596685573,0.344970878161068,0.743748568149509,1.78399164420472,0.303764324294879,5.87294656258881,1.21812385039252e-07,0.459448884198477
"3768","WT","RBD","R3av","Out","Neurological.disease",75,-0.00580174583209309,0.00207630332686256,-2.79426698258964,1.9033421760754,0.257127289236575,7.40233439136908,1.85718546797243e-10,0.00664043725352806
"3769","WT","S2","R2a","Out","Age",70,0.00922917024340834,0.00702045361947324,1.31461166808489,3.22610088073001,0.286188214163589,11.2726545716028,4.00564686458246e-17,0.193122817144706
"3770","WT","S2","R2a","Out","Sex",70,-0.354391681038948,0.193638698338212,-1.83016971339047,3.74080338914884,0.17953794670134,20.8357255826905,5.5299681688029e-31,0.0716729942877896
"3771","WT","S2","R2a","Out","Cough",70,0.753160700250648,0.203306034933951,3.70456637204759,3.02329249172195,0.196451278750854,15.3895281870687,1.10823159284294e-23,0.000430837538871819
"3772","WT","S2","R2a","Out","Dyspnea",70,0.185010406382552,0.261871073444534,0.706494245236821,3.51826467330898,0.154765631070882,22.7328551498468,3.2887541291525e-33,0.482330573746188
"3773","WT","S2","R2a","Out","Odynophagia",70,-0.263301930299828,0.196993119157323,-1.33660470693674,3.69848764507468,0.185095532032201,19.981506870902,6.2281859717055e-30,0.185872970601343
"3774","WT","S2","R2a","Out","Fever",70,0.536308101203019,0.191217048601439,2.80470860274005,3.32271356852647,0.16253522422069,20.4430367906891,1.66798620943471e-30,0.00658414367513841
"3775","WT","S2","R2a","Out","Headache",70,-0.305154565715106,0.26107907280052,-1.16882047435591,3.81230082890194,0.26965096845402,14.1379089077961,8.70689388440164e-22,0.246617813386915
"3776","WT","S2","R2a","Out","Myalgia",70,0.181442241993268,0.208160656920449,0.871645221904772,3.41652276740417,0.212113017190779,16.1070867439092,9.92489765321161e-25,0.386514731725958
"3777","WT","S2","R2a","Out","Severe.fatigue",70,-0.00160414494460556,0.00118751507569341,-1.35084175135114,3.54863525607267,0.148127112753032,23.9566895628973,7.22030100055413e-35,0.181224140959437
"3778","WT","S2","R2a","Out","Altered.mental.status",70,-0.00160414494460556,0.00118751507569341,-1.35084175135114,3.54863525607267,0.148127112753032,23.9566895628973,7.22030100055413e-35,0.181224140959437
"3779","WT","S2","R2a","Out","Immunosupressive.drugs",70,-0.00160414494460556,0.00118751507569341,-1.35084175135114,3.54863525607267,0.148127112753032,23.9566895628973,7.22030100055413e-35,0.181224140959437
"3780","WT","S2","R2a","Out","Obesity",70,0.357564329758264,0.331045310343435,1.0801069176522,3.49479433355446,0.156117924177832,22.3856059575425,8.1955147699335e-33,0.283967371763188
"3781","WT","S2","R2a","Out","Hypertension",70,0.48740338232414,0.349262909951396,1.39552001783404,3.5149327734243,0.149075032653988,23.5782794130434,3.72309792463874e-34,0.167467182659321
"3782","WT","S2","R2a","Out","Cardiovascular",70,-0.00160414494460556,0.00118751507569341,-1.35084175135114,3.54863525607267,0.148127112753032,23.9566895628973,7.22030100055413e-35,0.181224140959437
"3783","WT","S2","R2a","Out","Chronic.pulmonary.disease",70,0.270792406890866,0.281602874179065,0.961610948326738,3.50368455771931,0.155406180600612,22.5453359974378,5.37757065766058e-33,0.339702769394371
"3784","WT","S2","R2a","Out","Asthma",70,0.45201284581526,0.248649448298596,1.8178719032284,3.46610511731023,0.15258921971236,22.7152686398427,3.4435126105031e-33,0.0735546267425326
"3785","WT","S2","R2a","Out","Rheumatologic.disease",70,-0.00160414494460556,0.00118751507569341,-1.35084175135114,3.54863525607267,0.148127112753032,23.9566895628973,7.22030100055413e-35,0.181224140959437
"3786","WT","S2","R2a","Out","Immunocompromise",70,-0.00160414494460556,0.00118751507569341,-1.35084175135114,3.54863525607267,0.148127112753032,23.9566895628973,7.22030100055413e-35,0.181224140959437
"3787","WT","S2","R2a","Out","Smoker",70,-0.0963252860478663,0.28842464253222,-0.333970375076762,3.56985079573828,0.162072734708536,22.0262266948116,2.13293885287658e-32,0.739444994039813
"3788","WT","S2","R2a","Out","Allergic.disease",70,0.121341326535819,0.199873565031831,0.607090419968716,3.48804874695107,0.179184186315758,19.4662755607486,2.78233411718406e-29,0.545842847049514
"3789","WT","S2","R2a","Out","Neurological.disease",70,-0.00160414494460556,0.00118751507569341,-1.35084175135114,3.54863525607267,0.148127112753032,23.9566895628973,7.22030100055413e-35,0.181224140959437
"3790","WT","S2","IgG4","Out","Age",73,0.000349379215900368,0.00170411539088073,0.205020867583269,0.0917114406700942,0.0705120768577587,1.30064869391239,0.197644379028038,0.83815082665055
"3791","WT","S2","IgG4","Out","Sex",73,0.114190226059186,0.0466520486276347,2.44770014218721,0.0490663477364183,0.0414918369684176,1.18255424009706,0.240987065148454,0.0168881388666581
"3792","WT","S2","IgG4","Out","Cough",73,0.0634949082474106,0.0541203792150709,1.17321624808071,0.0607182934652802,0.051595095518598,1.17682296844268,0.243252408586951,0.244685816527593
"3793","WT","S2","IgG4","Out","Dyspnea",73,-0.0642415835507566,0.0630929764604276,-1.018204991344,0.11411053892124,0.0373822523798592,3.05253246277694,0.00320621424416901,0.312086871478203
"3794","WT","S2","IgG4","Out","Odynophagia",73,0.00414689077891643,0.0493179389443657,0.0840848354103854,0.101517145323663,0.0475942110657014,2.13297254120935,0.0364350132009661,0.933228992178117
"3795","WT","S2","IgG4","Out","Fever",73,0.0967887389516483,0.0480420456942543,2.01466730970667,0.0616266243398096,0.0411368270821443,1.49808890745876,0.138606313975606,0.0477824824796904
"3796","WT","S2","IgG4","Out","Headache",73,0.064719094187469,0.0653130638230359,0.990905806575295,0.0476954326635424,0.0673960852325858,0.707688473283636,0.481488400081514,0.325144536481141
"3797","WT","S2","IgG4","Out","Myalgia",73,0.0664486381985148,0.0499130521645883,1.33128781584825,0.0587449609574746,0.0494800153990888,1.18724621412621,0.239143843719066,0.187413848381931
"3798","WT","S2","IgG4","Out","Severe.fatigue",73,-0.000123009507355215,0.000290994847338875,-0.422720568697787,0.104102337535476,0.0360761915717479,2.88562436887049,0.00517022985562386,0.673776685440428
"3799","WT","S2","IgG4","Out","Altered.mental.status",73,-0.000123009507355215,0.000290994847338875,-0.422720568697787,0.104102337535476,0.0360761915717479,2.88562436887049,0.00517022985562386,0.673776685440428
"3800","WT","S2","IgG4","Out","Immunosupressive.drugs",73,-0.000123009507355215,0.000290994847338875,-0.422720568697787,0.104102337535476,0.0360761915717479,2.88562436887049,0.00517022985562386,0.673776685440428
"3801","WT","S2","IgG4","Out","Obesity",73,0.200302382860791,0.0743383680209894,2.69446839086157,0.0754526367875376,0.0361813725728461,2.08540006699924,0.0406805798082771,0.00881927111977596
"3802","WT","S2","IgG4","Out","Hypertension",73,0.0397335418320493,0.088419623808158,0.449374698972462,0.101506884538445,0.0367375254866665,2.76302998619995,0.00731113350347612,0.654549705052768
"3803","WT","S2","IgG4","Out","Cardiovascular",73,-0.000123009507355215,0.000290994847338875,-0.422720568697787,0.104102337535476,0.0360761915717479,2.88562436887049,0.00517022985562386,0.673776685440428
"3804","WT","S2","IgG4","Out","Chronic.pulmonary.disease",73,0.0484305962387714,0.0704828243040548,0.687126214322051,0.0965038707512742,0.0378619435804861,2.54883562821143,0.0130033625851507,0.494273446044283
"3805","WT","S2","IgG4","Out","Asthma",73,0.0567576905695128,0.063113167522419,0.899300301309572,0.0943096851766076,0.0377303787702106,2.49956900117494,0.01478184096931,0.371575952649783
"3806","WT","S2","IgG4","Out","Rheumatologic.disease",73,-0.000123009507355215,0.000290994847338875,-0.422720568697787,0.104102337535476,0.0360761915717479,2.88562436887049,0.00517022985562386,0.673776685440428
"3807","WT","S2","IgG4","Out","Immunocompromise",73,-0.000123009507355215,0.000290994847338875,-0.422720568697787,0.104102337535476,0.0360761915717479,2.88562436887049,0.00517022985562386,0.673776685440428
"3808","WT","S2","IgG4","Out","Smoker",73,-0.0565320545139768,0.0686676058257416,-0.823271087351416,0.116661147556285,0.0392445302443037,2.97267279873272,0.00404551652463136,0.413149850588532
"3809","WT","S2","IgG4","Out","Allergic.disease",73,0.0180757914455094,0.0489859665056405,0.368999383597505,0.0955600207521888,0.0430516164641058,2.21966162018241,0.0296832227559746,0.713241970743873
"3810","WT","S2","IgG4","Out","Neurological.disease",73,-0.000123009507355215,0.000290994847338875,-0.422720568697787,0.104102337535476,0.0360761915717479,2.88562436887049,0.00517022985562386,0.673776685440428
"3811","WT","S2","C1q","Out","Age",71,0.000684513229369399,0.000710552828120159,0.963353043264004,0.18478287473054,0.029065859528681,6.35738552813839,1.99777849059473e-08,0.338783792386131
"3812","WT","S2","C1q","Out","Sex",71,0.0283127892163494,0.019984001762769,1.41677275414864,0.194890424141918,0.0178292765198702,10.9309216178637,1.26732769227928e-16,0.161114559072814
"3813","WT","S2","C1q","Out","Cough",71,-0.0212773966091367,0.0227513957201537,-0.935212805001176,0.2230774635281,0.0214543929145134,10.3977523119376,1.08292498432005e-15,0.352988000950294
"3814","WT","S2","C1q","Out","Dyspnea",71,0.0108728352989201,0.0269768889870448,0.403042593389533,0.207404972147554,0.0154709075695678,13.4061283227839,9.15849487748812e-21,0.688181318285776
"3815","WT","S2","C1q","Out","Odynophagia",71,-0.0156661608949182,0.020191125777466,-0.775893383438886,0.217992853910584,0.0191938806784805,11.3574142489585,2.32785538973854e-17,0.440502190386925
"3816","WT","S2","C1q","Out","Fever",71,0.0502420404255542,0.0195992350148131,2.56346946131221,0.187948045147511,0.0165650477873827,11.3460611499513,2.434630770059e-17,0.0125792954280079
